uuid	odkid	icode	psu	hhid	agreement	ict1_a	ict1_b	ict2_	ict2_96z	ict3_	ict4	ict5	ict6_	ict6_96z	ict2_1	ict2_2	ict2_3	ict2_4	ict2_5	ict2_6	ict2_7	ict2_96	ict3_1	ict3_2	ict3_3	ict3_4	ict3_5	ict6_1	ict6_2	ict6_3	ict6_4	ict6_5	ict6_6	ict6_7	ict6_8	ict6_9	ict6_10	ict6_96	region	urban	begin_time	dur_ict	corrected_dur_ict	year	month	day	date	start_date	end_date	time	start_time	end_time
20241004	uuid:b4fb6cce-5572-4632-96b1-6d7b35e471cc	1307	26110435	3	Yes	Yes	Yes			4 1	Yes, but not all of them	Every day	2 7		0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	Imereti	Urban	2024-10-04T13:14:00.000+04:00	1	1	2024	10	5	2024/10/05	2024/10/04	2024/10/04	2024/10/05 09:04:50	2024/10/04 13:12:16	2024/10/04 14:16:44
20241021	uuid:b536a8e9-043e-4350-a750-da01458e2af3	1113	47310214	2	Yes	No	Yes			4	Yes all of them	A few times a week	2 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	Shida Kartli Region	Urban	2024-10-21T17:48:00.000+04:00	1	1	2024	10	22	2024/10/22	2024/10/21	2024/10/21	2024/10/22 10:26:01	2024/10/21 14:21:04	2024/10/21 18:28:23
20240928	uuid:b5524b98-db11-42c2-930f-570ad9f64aa1	1637	44110635	1	Yes	Yes	Yes			2 4 5	Yes all of them	Every day	2 4 5 9		0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	1	0	0	0	1	0	0	Kvemo Kartli	Urban	2024-09-28T11:32:00.000+04:00	2	2	2024	9	28	2024/09/28	2024/09/28	2024/09/28	2024/09/28 21:35:19	2024/09/28 11:28:26	2024/09/28 13:09:28
20241003	uuid:b55d97cd-c9b9-44aa-9fc5-7ac41e631e92	1527	38250862	6	Yes	No	No	7			No	Never			0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Rural	2024-10-03T16:49:00.000+04:00	1	1	2024	10	3	2024/10/03	2024/10/03	2024/10/03	2024/10/03 18:30:47	2024/10/03 16:45:56	2024/10/03 17:41:57
20240928	uuid:b59067d9-bf3e-4ddc-ac35-09de82bae578	1428	23250213	11	Yes	Yes	Yes			4	Yes all of them	Every day	2 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	Guria	Rural	2024-09-28T15:54:00.000+04:00	1	1	2024	9	28	2024/09/28	2024/09/28	2024/09/28	2024/09/28 17:26:39	2024/09/28 15:52:38	2024/09/28 16:57:15
20240924	uuid:b6074018-0a9c-4feb-8ee6-be27517d37c2	1313	26380465	2	Yes	Yes	Yes			4	Yes all of them	Every day	2 4 5		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	Imereti	Rural	2024-09-24T11:26:00.000+04:00	1	1	2024	9	24	2024/09/24	2024/09/24	2024/09/24	2024/09/24 20:32:53	2024/09/24 11:23:11	2024/09/24 12:17:47
20241018	uuid:b61721b0-357a-4a49-a2b3-69008f77d1cd	1318	26330371	1	Yes	No	Yes			4	Yes all of them	Every day	2 3 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	Imereti	Rural	2024-10-18T10:47:00.000+04:00	1	1	2024	10	18	2024/10/18	2024/10/18	2024/10/18	2024/10/18 20:17:48	2024/10/18 10:28:09	2024/10/18 11:16:57
20240904	uuid:b65bffd3-9002-49dc-ab8e-235cb1a6f659	1523	38320322	17	Yes	No	Yes			4	No	A few times a week	4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Rural	2024-09-04T19:05:00.000+04:00	1	1	2024	9	4	2024/09/04	2024/09/04	2024/09/04	2024/09/04 22:52:13	2024/09/04 19:02:58	2024/09/04 19:56:27
20240911	uuid:b69c9b15-c354-461f-a1ff-7e34f9933fbe	1523	38280235	2	Yes	No	Yes			4	Yes all of them	A few times a week	4 2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Rural	2024-09-11T09:55:00.000+04:00	1	1	2024	9	12	2024/09/12	2024/09/11	2024/09/11	2024/09/12 11:34:40	2024/09/11 09:50:49	2024/09/11 10:51:25
20240918	uuid:b6b8f3eb-41de-447e-8b84-b35ec37cdd42	1220	41110234	14	Yes	Yes	Yes			4	Yes all of them	Every day	4 7 1 2		0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	0	0	0	Samtskhe–Javakheti	Urban	2024-09-18T17:25:00.000+04:00	0	0	2024	9	21	2024/09/21	2024/09/18	2024/09/18	2024/09/21 19:10:51	2024/09/18 17:18:36	2024/09/18 18:04:04
20241012	uuid:b6ca1a53-341f-4894-af7b-56647bcf598c	1519	38140262	11	Yes	No	Yes			4	Yes, but not all of them	Every day	1 2 4 3 5		0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Urban	2024-10-12T19:09:00.000+04:00	1	1	2024	10	12	2024/10/12	2024/10/12	2024/10/12	2024/10/12 20:49:56	2024/10/12 19:04:48	2024/10/12 20:35:53
20240831	uuid:b6e218c0-e6c8-4959-9753-8d4c059952e5	1329	35290132	11	Yes	Yes	Yes			4	Yes all of them	Every day	1 4		0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	Racha-Lechkhumi and Kvemo Svaneti	Urban	2024-08-31T14:28:00.000+04:00	1	1	2024	8	31	2024/08/31	2024/08/31	2024/08/31	2024/08/31 20:53:31	2024/08/31 14:25:25	2024/08/31 14:59:25
20241011	uuid:b6ef0afb-86fe-4f68-b48e-4f2136657fbb	1501	38380263	12	Yes	Yes	Yes			4	Yes, but not all of them	A few times a week	3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Rural	2024-10-11T15:06:00.000+04:00	2	2	2024	10	12	2024/10/12	2024/10/11	2024/10/11	2024/10/12 10:33:28	2024/10/11 14:59:56	2024/10/11 16:25:00
20240904	uuid:b74ca5de-2957-4a1a-beac-1a1210500c86	1523	38320322	14	Yes	No	No	1 7			No	Never			1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Rural	2024-09-04T17:56:00.000+04:00	1	1	2024	9	4	2024/09/04	2024/09/04	2024/09/04	2024/09/04 22:52:12	2024/09/04 17:54:02	2024/09/04 18:41:58
20241002	uuid:b7c3516a-aec9-4d51-a946-9f08fa07ca87	1710	29110252	5	Yes	Yes	Yes			4 5 2	Yes, but not all of them	Every day	1 2 3 4 5 8		0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	0	0	1	0	0	0	Kakheti	Urban	2024-10-02T11:22:00.000+04:00	1	1	2024	10	2	2024/10/02	2024/10/02	2024/10/02	2024/10/02 14:38:50	2024/10/02 11:19:08	2024/10/02 12:24:30
20241003	uuid:b819a957-6247-4590-9569-cea974920c0a	1361	26440162	8	Yes	No	Yes			4	No	Every day	2 3 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	Imereti	Urban	2024-10-03T16:10:00.000+04:00	0	0	2024	10	3	2024/10/03	2024/10/03	2024/10/03	2024/10/03 17:48:07	2024/10/03 16:09:23	2024/10/03 16:42:50
20240831	uuid:b838a866-a3d3-4f19-8d24-cebb4a5991a9	1668	44260247	6	Yes	Yes	Yes			4	No	Every day	4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	Kvemo Kartli	Rural	2024-08-31T16:18:00.000+04:00	1	1	2024	9	3	2024/09/03	2024/08/31	2024/08/31	2024/09/03 19:16:52	2024/08/31 15:53:13	2024/08/31 17:12:11
20241011	uuid:b85e96ae-e1c3-41b6-a449-81db0faa319b	1124	47260144	10	Yes	No	Yes			4	Yes, but not all of them	Every day	2 4 1		0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	Shida Kartli Region	Rural	2024-10-11T12:19:00.000+04:00	0	0	2024	10	11	2024/10/11	2024/10/11	2024/10/11	2024/10/11 18:55:37	2024/10/11 12:17:16	2024/10/11 12:41:18
20240902	uuid:b8952fd7-4e55-4eb5-bf66-c0d17d16a37b	1669	44260474	3	Yes	Yes	Yes			4	No	Every day	4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	Kvemo Kartli	Rural	2024-09-02T13:23:00.000+04:00	2	2	2024	9	3	2024/09/03	2024/09/02	2024/09/02	2024/09/03 20:38:03	2024/09/02 13:20:24	2024/09/02 14:54:07
20240913	uuid:b8c5b608-0a2b-445f-9c84-36ecf55e2e3a	1403	15110731	3	Yes	Yes	Yes			1 4	Yes all of them	Every day	1 2 4		0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	Adjara	Urban	2024-09-13T16:43:00.000+04:00	1	1	2024	9	13	2024/09/13	2024/09/13	2024/09/13	2024/09/13 21:18:48	2024/09/13 16:41:21	2024/09/13 17:12:49
20241019	uuid:b8f36b9f-2df5-42f3-8111-115067f7b68d	1113	47310331	1	Yes	Yes	Yes			2 4	Yes all of them	Every day	4 2		0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	Shida Kartli Region	Rural	2024-10-19T17:08:00.000+04:00	3	3	2024	10	19	2024/10/19	2024/10/19	2024/10/19	2024/10/19 23:29:07	2024/10/19 14:27:31	2024/10/19 18:04:52
20240909	uuid:b8fb5316-31a4-4dc3-a22f-4e5e8a69a6ad	1316	26400242	4	Yes	No	Yes			4	Yes, but not all of them	A few times a week	4 3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	Imereti	Rural	2024-09-09T12:05:00.000+04:00	0	0	2024	9	9	2024/09/09	2024/09/09	2024/09/09	2024/09/09 14:39:23	2024/09/09 12:01:07	2024/09/09 12:43:40
20240904	uuid:b90ec6dc-e526-40fd-9a8b-a2d63b81e742	1324	26350151	8	Yes	Yes	No			4 5	No	Every day	2 3 4		0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	Imereti	Rural	2024-09-04T12:41:00.000+04:00	1	1	2024	9	4	2024/09/04	2024/09/04	2024/09/04	2024/09/04 19:34:26	2024/09/04 12:40:02	2024/09/04 13:29:10
20240914	uuid:b91a8ff4-f919-403b-8013-4705bc3f12e6	1637	44110633	4	Yes	Yes	Yes			4	Yes, but not all of them	Every day	5 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	Kvemo Kartli	Urban	2024-09-14T16:54:00.000+04:00	2	2	2024	9	14	2024/09/14	2024/09/14	2024/09/14	2024/09/14 19:52:48	2024/09/14 16:45:33	2024/09/14 17:48:49
20240922	uuid:b928b016-3ec5-4dc8-99b9-2d8a422d231b	1361	26440252	8	Yes	No	Yes			4	No	Every day	4 2 3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	Imereti	Rural	2024-09-22T15:14:00.000+04:00	1	1	2024	9	25	2024/09/25	2024/09/22	2024/09/22	2024/09/25 10:11:21	2024/09/22 15:12:16	2024/09/22 16:16:51
20240911	uuid:b93cab78-38d7-4973-8138-28090f2f4ae0	1668	44260543	16	Yes	Yes	Yes			4	Yes all of them	Every day	2 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	Kvemo Kartli	Urban	2024-09-11T18:04:00.000+04:00	0	0	2024	9	12	2024/09/12	2024/09/11	2024/09/11	2024/09/12 17:27:42	2024/09/11 18:25:00	2024/09/11 19:15:55
20240825	uuid:b9566974-aa74-4438-a61c-d3d9c54ac942	1312	35310274	15	Yes	Yes	Yes			4	Yes, but not all of them	Every day	4 2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	Racha-Lechkhumi and Kvemo Svaneti	Rural	2024-08-25T17:41:00.000+04:00	1	1	2024	8	27	2024/08/27	2024/08/25	2024/08/25	2024/08/27 11:56:52	2024/08/25 17:38:59	2024/08/25 18:15:21
20241005	uuid:b95aced9-b471-4113-804a-6604678246b7	1108	47280332	4	Yes	Yes	Yes			4	No	Every day	2 3 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	Shida Kartli Region	Urban	2024-10-05T16:02:00.000+04:00	1	1	2024	10	6	2024/10/06	2024/10/05	2024/10/05	2024/10/06 10:02:22	2024/10/05 16:01:14	2024/10/05 16:38:59
20240925	uuid:b9b68f29-3d19-4623-bdf6-a10e1d47e681	1139	47240414	14	Yes	Yes	Yes			4 1	Yes, but not all of them	Every day	3 7 4		0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	Shida Kartli Region	Rural	2024-09-25T18:56:00.000+04:00	0	0	2024	10	1	2024/10/01	2024/09/25	2024/09/25	2024/10/01 21:58:36	2024/09/25 18:55:11	2024/09/25 19:49:15
20240928	uuid:b9c322bb-6c07-4478-a066-f87ea650e119	1102	41110116	5	Yes	Yes	Yes			4	Yes all of them	Every day	5 4 3 2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	Shida Kartli Region	Urban	2024-09-28T13:46:00.000+04:00	0	0	2024	9	28	2024/09/28	2024/09/28	2024/09/28	2024/09/28 17:23:55	2024/09/28 13:43:35	2024/09/28 14:18:21
20240925	uuid:b9cffc89-4ab3-4d3f-b16b-a4baa10384bf	1361	26440162	2	Yes	Yes	No			5 4	No	Every day	4		0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	Imereti	Urban	2024-09-25T14:27:00.000+04:00	1	1	2024	9	25	2024/09/25	2024/09/25	2024/09/25	2024/09/25 18:58:45	2024/09/25 14:24:01	2024/09/25 15:09:18
20241019	uuid:ba3cc911-04b4-4caa-b43d-10da2960986b	1710	29110125	6	Yes	Yes	Yes			2 5 4	No	Every day	2 3 4 5 6		0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1	1	1	0	0	0	0	0	Kakheti	Urban	2024-10-19T14:38:00.000+04:00	2	2	2024	10	19	2024/10/19	2024/10/19	2024/10/19	2024/10/19 18:55:20	2024/10/19 14:33:07	2024/10/19 15:47:03
20241020	uuid:baa097c7-384d-44b8-98aa-2d2b9bd0d2bf	1519	38140153	13	Yes	Yes	Yes			1 2 3 4 5	Yes all of them	Every day	1 2 3 4 5 6		0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	Samegrelo-Zemo Svaneti	Urban	2024-10-20T17:44:00.000+04:00	1	1	2024	10	20	2024/10/20	2024/10/20	2024/10/20	2024/10/20 20:05:41	2024/10/20 17:33:55	2024/10/20 19:42:35
20240902	uuid:bb211222-45a8-424a-9130-2ec2804f3b8e	1316	26400283	1	Yes	No	Yes			2 4	Yes, but not all of them	Every day	3 4		0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	Imereti	Rural	2024-09-02T11:48:00.000+04:00	1	1	2024	9	2	2024/09/02	2024/09/02	2024/09/02	2024/09/02 21:07:35	2024/09/02 11:46:08	2024/09/02 12:36:53
20241022	uuid:bb47a5c0-87d6-4785-b5da-5116f30cf73d	1110	47310113	16	Yes	Yes	Yes			4 2 5	Yes, but not all of them	Every day	2 5 3		0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	Shida Kartli Region	Urban	2024-10-22T15:05:00.000+04:00	1	1	2024	10	22	2024/10/22	2024/10/22	2024/10/22	2024/10/22 20:14:53	2024/10/22 15:02:50	2024/10/22 16:02:52
20240919	uuid:bbc0fc5d-9c75-4903-a7f9-1e38d7743213	1817	11251012	18	Yes	Yes	Yes			4 5	Yes all of them	Every day	2		0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	Tbilisi	Urban	2024-09-19T16:14:00.000+04:00	0	0	2024	9	19	2024/09/19	2024/09/19	2024/09/19	2024/09/19 20:11:12	2024/09/19 16:07:19	2024/09/19 16:46:37
20241019	uuid:bbe52d8e-ea8e-4c65-b384-ea5973fbf31b	1832	11250572	16	Yes	Yes	Yes			1 4	Yes, but not all of them	Every day	8 1 2 3 4 5		0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	0	1	0	0	0	Tbilisi	Urban	2024-10-19T13:12:00.000+04:00	1	1	2024	10	19	2024/10/19	2024/10/19	2024/10/19	2024/10/19 18:12:50	2024/10/19 13:06:53	2024/10/19 14:44:45
20241022	uuid:bbffbc3f-c09e-4d7e-aee0-499e37a29bb3	1715	29320223	7	Yes	No	No	6			Yes, but not all of them	A few times a week	2 3 4		0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	Kakheti	Rural	2024-10-20T17:40:00.000+04:00	2	2	2024	10	22	2024/10/22	2024/10/20	2024/10/20	2024/10/22 19:38:33	2024/10/20 17:37:02	2024/10/20 18:27:15
20240912	uuid:bc3301e5-a0bd-4975-b028-95253466a575	1333	26290131	6	Yes	Yes	Yes			4	Yes, but not all of them	Every day	1 2 3 4 5		0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	Imereti	Urban	2024-09-12T17:07:00.000+04:00	0	0	2024	9	12	2024/09/12	2024/09/12	2024/09/12	2024/09/12 18:19:29	2024/09/12 17:05:08	2024/09/12 17:53:17
20241003	uuid:bc501749-99a6-4a49-adc0-ceeaa34a5247	1522	38110761	11	Yes	Yes	No			5 4	Yes, but not all of them	Every day	2 4		0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Urban	2024-10-03T12:10:00.000+04:00	1	1	2024	10	3	2024/10/03	2024/10/03	2024/10/03	2024/10/03 19:35:01	2024/10/03 12:06:27	2024/10/03 12:51:40
20241020	uuid:bc759897-0a2a-48cf-bff6-fd93c6ebe1ea	1742	29320165	5	Yes	Yes	No			4 5	Yes all of them	Every day	2 3 4		0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	Kakheti	Rural	2024-10-20T18:24:00.000+04:00	1	1	2024	10	20	2024/10/20	2024/10/20	2024/10/20	2024/10/20 22:08:49	2024/10/20 18:20:15	2024/10/20 19:12:54
20241015	uuid:bcc2e1fc-0d00-4b9a-b77c-39a60195c772	1248	41270514	7	Yes	Yes	Yes			4	Yes, but not all of them	Every day	9 2 3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	Samtskhe–Javakheti	Urban	2024-10-01T19:52:00.000+04:00	1	1	2024	10	15	2024/10/15	2024/10/01	2024/10/12	2024/10/15 18:49:00	2024/10/01 15:50:31	2024/10/12 22:53:07
20240913	uuid:bccc6620-890f-4728-b5c1-0ae3a7c51fec	1428	23270233	13	Yes	No	No	6			No	Never			0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Guria	Rural	2024-09-13T14:58:00.000+04:00	1	1	2024	9	13	2024/09/13	2024/09/13	2024/09/13	2024/09/13 16:43:18	2024/09/13 14:56:34	2024/09/13 15:59:11
20240913	uuid:bd210e12-e338-41c3-9872-5af3ecd53073	1403	15110731	5	Yes	Yes	Yes			1 4	Yes all of them	Every day	4 2 1		0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	Adjara	Urban	2024-09-13T18:27:00.000+04:00	1	1	2024	9	13	2024/09/13	2024/09/13	2024/09/13	2024/09/13 21:18:50	2024/09/13 18:25:16	2024/09/13 18:51:53
20241014	uuid:bd33fb78-8fe4-4d54-a7d8-f473a6548f9d	1307	26110435	15	Yes	Yes	Yes			4	No	Every day	2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	Imereti	Urban	2024-10-14T13:50:00.000+04:00	1	1	2024	10	14	2024/10/14	2024/10/14	2024/10/14	2024/10/14 17:38:35	2024/10/14 13:48:31	2024/10/14 14:36:44
20240923	uuid:bd3504b9-577b-4a15-b577-69b64731485c	1318	26330142	13	Yes	Yes	Yes			2 4 5	Yes, but not all of them	Every day	2 3 4		0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1	0	0	0	0	0	0	0	Imereti	Rural	2024-09-23T18:04:00.000+04:00	1	1	2024	9	23	2024/09/23	2024/09/23	2024/09/23	2024/09/23 21:45:10	2024/09/23 17:59:50	2024/09/23 18:53:55
20240914	uuid:bd3fc33f-89ff-4396-8e51-bc6fec870f0e	1523	38280352	2	Yes	Yes	No			4	Yes, but not all of them	Every day	2 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Urban	2024-09-14T09:42:00.000+04:00	1	1	2024	9	14	2024/09/14	2024/09/14	2024/09/14	2024/09/14 23:03:17	2024/09/14 09:38:44	2024/09/14 11:13:05
20240909	uuid:bd40a3d0-88a3-4f8c-b035-46ecbf1e9cb7	1668	44260141	14	Yes	No	No	7			No	Never			0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Kvemo Kartli	Rural	2024-09-09T15:16:00.000+04:00	0	0	2024	9	9	2024/09/09	2024/09/09	2024/09/09	2024/09/09 23:17:54	2024/09/09 15:11:51	2024/09/09 16:07:49
20240909	uuid:bd4731f5-0b0e-42ce-9882-831878ec0954	1523	38280242	15	Yes	No	No	7			No	Never			0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Rural	2024-09-09T16:55:00.000+04:00	0	0	2024	9	9	2024/09/09	2024/09/09	2024/09/09	2024/09/09 21:18:50	2024/09/09 16:54:12	2024/09/09 17:54:08
20240924	uuid:bd487476-5951-4b7c-ad2e-0c0c5b0f2e23	1403	15110762	5	Yes	Yes	Yes			4	Yes all of them	Every day	2 3 4 5		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	Adjara	Urban	2024-09-24T15:11:00.000+04:00	0	0	2024	9	24	2024/09/24	2024/09/24	2024/09/24	2024/09/24 20:10:00	2024/09/24 14:58:45	2024/09/24 15:29:18
20240919	uuid:bda3526a-c57b-4faa-9de0-3c1696eb2ee6	1833	11250761	16	Yes	Yes	Yes			4	No	Every day	4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	Tbilisi	Urban	2024-09-19T15:55:00.000+04:00	2	2	2024	9	19	2024/09/19	2024/09/19	2024/09/19	2024/09/19 17:05:49	2024/09/19 15:52:55	2024/09/19 16:42:17
20240919	uuid:bdc0cd10-4be1-4109-b2ec-e83b26d53d56	1318	26330133	1	Yes	Yes	Yes			4 2	Yes, but not all of them	Every day	2 3 4 5		0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	Imereti	Rural	2024-09-19T12:41:00.000+04:00	1	1	2024	9	19	2024/09/19	2024/09/19	2024/09/19	2024/09/19 20:27:59	2024/09/19 12:32:40	2024/09/19 13:28:38
20240928	uuid:be185b7c-e980-4622-b285-1e48a3bb81d7	1450	23250213	9	Yes	No	No	3			No	Never			0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Guria	Rural	2024-09-28T15:18:00.000+04:00	0	0	2024	9	28	2024/09/28	2024/09/28	2024/09/28	2024/09/28 18:19:59	2024/09/28 15:15:59	2024/09/28 15:45:07
20241018	uuid:be214168-2a5c-4c33-bab1-16d55e6a3e46	1519	38140312	7	Yes	Yes	Yes			1 2 4 5	Yes, but not all of them	Every day	1 2 3 4 5 6		0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	Samegrelo-Zemo Svaneti	Urban	2024-10-18T15:47:00.000+04:00	1	1	2024	10	18	2024/10/18	2024/10/18	2024/10/18	2024/10/18 17:35:20	2024/10/18 15:45:54	2024/10/18 17:31:50
20240917	uuid:be742167-45c2-425a-9bac-b83ee9b2d8ac	1511	38280356	5	Yes	No	Yes			4	Yes, but not all of them	Every day	2 3 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Urban	2024-09-17T12:25:00.000+04:00	0	0	2024	9	17	2024/09/17	2024/09/17	2024/09/17	2024/09/17 20:58:36	2024/09/17 12:21:25	2024/09/17 13:35:06
20241003	uuid:bea31164-96f1-434d-883f-ace2cdea282c	1637	44110635	9	Yes	Yes	Yes			2 4 5	Yes all of them	Every day	1 2 3 4 5 6 7 8 9 10		0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	Kvemo Kartli	Urban	2024-10-03T13:39:00.000+04:00	1	1	2024	10	3	2024/10/03	2024/10/03	2024/10/03	2024/10/03 18:50:36	2024/10/03 13:37:23	2024/10/03 15:22:48
20240914	uuid:beddd3d9-6526-4302-9dfb-4002a74026e3	1637	44110633	3	Yes	Yes	Yes			4 5	Yes, but not all of them	Every day	5 4 2		0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	Kvemo Kartli	Urban	2024-09-14T15:25:00.000+04:00	2	2	2024	9	14	2024/09/14	2024/09/14	2024/09/14	2024/09/14 19:52:48	2024/09/14 15:23:25	2024/09/14 16:23:37
20240921	uuid:bf20b803-4bbd-4e61-a58d-65673e7643b9	1249	41330243	5	Yes	Yes	Yes			4 5 2	Yes all of them	Every day	7 1 2 3		0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	0	0	Samtskhe–Javakheti	Rural	2024-09-21T15:53:00.000+04:00	1	1	2024	9	23	2024/09/23	2024/09/21	2024/09/21	2024/09/23 15:07:36	2024/09/21 15:50:53	2024/09/21 16:57:28
20241018	uuid:bf2e3163-da30-4d3e-8da9-a05e7c115f7c	1519	38140312	5	Yes	Yes	Yes			3 4 5	Yes all of them	Every day	1 2 3 4 5		0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Urban	2024-10-18T14:02:00.000+04:00	1	1	2024	10	18	2024/10/18	2024/10/18	2024/10/18	2024/10/18 15:32:56	2024/10/18 13:57:58	2024/10/18 15:26:47
20241003	uuid:bf408e33-c5bd-4d63-9aea-cbafd74f2149	1522	38110761	19	Yes	Yes	Yes			4 5 1	Yes, but not all of them	Every day	2 3 4 5		0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Urban	2024-10-03T17:16:00.000+04:00	1	1	2024	10	3	2024/10/03	2024/10/03	2024/10/03	2024/10/03 19:35:18	2024/10/03 17:10:14	2024/10/03 17:56:39
